序号,分层,易投指数0-5,期刊全称,ISO缩写,ISSN,eISSN,2025 JIF,5年JIF,最佳JIF分区,JIF排名(主表),最佳JCI分区,主表JCI分区,JCI,最高JIF百分位,年发文量,总被引,医学相关学科,学科及分区明细,出版商,出版商分组,是否SCIE,Web of Science版本,常见OA模式,版面费参考(须官网核实),OA付费可能性,版面费查询入口,AIM作者须知检索
1347,4-Q3,0,PHAGE-Therapy Applications and Research,PHAGE-THER APPL RES,,2641-6549,2.5,3.7,Q3,25/44,Q3,Q3,0.44,44.3,27.0,470.0,MICROBIOLOGY; VIROLOGY,MICROBIOLOGY(JIF Q3/JCI Q4) | VIROLOGY(JIF Q3/JCI Q3),SAGE PUBLICATIONS INC,SAGE,否,ESCI,混合为主,"订阅路线通常无APC；SAGE Choice常见 USD 2,000-4,000",中,https://us.sagepub.com/en-us/nam/sage-choice,https://www.google.com/search?q=PHAGE-Therapy+Applications+and+Research+aims+scope+instructions+for+authors+APC
1348,4-Q3,0,BEHAVIOR GENETICS,BEHAV GENET,0001-8244,1573-3297,2.4,2.4,Q3,68/222,Q2,Q2,0.68,44.5,27.0,2405.0,GENETICS & HEREDITY,GENETICS & HEREDITY(JIF Q3/JCI Q2),SPRINGER,Springer,是,SCIE; SSCI,混合为主,"订阅路线通常无APC；选OA约 USD 2,790-4,290",中,https://www.springer.com/gp/open-access,https://www.google.com/search?q=BEHAVIOR+GENETICS+aims+scope+instructions+for+authors+APC
1349,4-Q3,0,EVOLUTION & DEVELOPMENT,EVOL DEV,1520-541X,1525-142X,2.4,2.7,Q3,16/39,Q3,Q3,0.6,44.5,27.0,1657.0,GENETICS & HEREDITY,GENETICS & HEREDITY(JIF Q3/JCI Q3),WILEY,Wiley,是,SCIE,混合为主,"订阅路线通常无APC；OnlineOpen常见 USD 3,200-4,700",中,https://authorservices.wiley.com/author-resources/Journal-Authors/open-access/article-publication-charges.html,https://www.google.com/search?q=EVOLUTION+&+DEVELOPMENT+aims+scope+instructions+for+authors+APC
1350,4-Q3,0,Frontiers in Virology,FRONT VIROL-LAUSANNE,,2673-818X,2.3,2.1,Q3,28/44,Q3,Q3,0.43,37.5,27.0,490.0,VIROLOGY,VIROLOGY(JIF Q3/JCI Q3),FRONTIERS MEDIA SA,Frontiers,否,ESCI,全OA,"约 CHF 1,495-3,150（Frontiers in Medicine A类=CHF 3,150）",高,https://www.frontiersin.org/about/fee-policy,https://www.google.com/search?q=Frontiers+in+Virology+aims+scope+instructions+for+authors+APC
1351,4-Q3,0,Journal of Aerosol Medicine and Pulmonary Drug Delivery,J AEROSOL MED PULM D,1941-2711,1941-2703,2.2,2.7,Q3,65/107,Q3,Q3,0.5,39.7,27.0,1611.0,RESPIRATORY SYSTEM,RESPIRATORY SYSTEM(JIF Q3/JCI Q3),SAGE PUBLICATIONS INC,SAGE,是,SCIE,混合为主,"订阅路线通常无APC；SAGE Choice常见 USD 2,000-4,000",中,https://us.sagepub.com/en-us/nam/sage-choice,https://www.google.com/search?q=Journal+of+Aerosol+Medicine+and+Pulmonary+Drug+Delivery+aims+scope+instructions+for+authors+APC
1352,4-Q3,0,AMERICAN JOURNAL OF ENOLOGY AND VITICULTURE,AM J ENOL VITICULT,0002-9254,1943-7749,2.2,2.2,Q3,16/45,Q4,Q3,0.41,29.7,27.0,5488.0,BIOTECHNOLOGY & APPLIED MICROBIOLOGY,BIOTECHNOLOGY & APPLIED MICROBIOLOGY(JIF Q3/JCI Q4),AMER SOC ENOLOGY VITICULTURE,其他,是,SCIE,需核实,请查期刊官网 Author / Open Access 页面,未知,,https://www.google.com/search?q=AMERICAN+JOURNAL+OF+ENOLOGY+AND+VITICULTURE+aims+scope+instructions+for+authors+APC
1353,4-Q3,0,Journal of Rehabilitation and Assistive Technologies Engineering,J REHABIL ASSIST TER,2055-6683,2055-6683,2.2,3.0,Q3,89/130,Q3,Q3,0.4,31.9,27.0,722.0,"ENGINEERING, BIOMEDICAL","ENGINEERING, BIOMEDICAL(JIF Q3/JCI Q3)",SAGE PUBLICATIONS INC,SAGE,否,ESCI,混合为主,"订阅路线通常无APC；SAGE Choice常见 USD 2,000-4,000",中,https://us.sagepub.com/en-us/nam/sage-choice,https://www.google.com/search?q=Journal+of+Rehabilitation+and+Assistive+Technologies+Engineering+aims+scope+instructions+for+authors+APC
1354,4-Q3,0,Drugs in Context,DRUGS CONTEXT,,1740-4398,2.2,,Q3,231/356,Q4,Q4,0.38,35.3,27.0,1439.0,PHARMACOLOGY & PHARMACY,PHARMACOLOGY & PHARMACY(JIF Q3/JCI Q4),BIOEXCEL PUBL LTD,其他,否,ESCI,需核实,请查期刊官网 Author / Open Access 页面,未知,,https://www.google.com/search?q=Drugs+in+Context+aims+scope+instructions+for+authors+APC
1355,4-Q3,0,Nordic Studies on Alcohol and Drugs,NORD STUD ALCOHOL DR,1455-0725,1458-6126,2.1,2.2,Q3,38/61,Q3,Q3,0.75,38.5,27.0,769.0,SUBSTANCE ABUSE,SUBSTANCE ABUSE(JIF Q3/JCI Q3),SAGE PUBLICATIONS LTD,SAGE,否,SSCI,混合为主,"订阅路线通常无APC；SAGE Choice常见 USD 2,000-4,000",中,https://us.sagepub.com/en-us/nam/sage-choice,https://www.google.com/search?q=Nordic+Studies+on+Alcohol+and+Drugs+aims+scope+instructions+for+authors+APC
1356,4-Q3,0,ANNALS OF NUTRITION AND METABOLISM,ANN NUTR METAB,0250-6807,1421-9697,2.1,3.7,Q3,81/114,Q3,Q3,0.46,29.4,27.0,4898.0,ENDOCRINOLOGY & METABOLISM; NUTRITION & DIETETICS,ENDOCRINOLOGY & METABOLISM(JIF Q3/JCI Q3) | NUTRITION & DIETETICS(JIF Q3/JCI Q3),KARGER,Karger,是,SCIE,混合/OA,"因刊而异，常见 USD 2,500-3,800",中,https://karger.com/pages/Open-Access,https://www.google.com/search?q=ANNALS+OF+NUTRITION+AND+METABOLISM+aims+scope+instructions+for+authors+APC
1357,4-Q3,0,Hepatology Forum,HEPATOL FORUM,1307-5888,2757-7392,2.1,1.9,Q3,101/153,Q3,Q3,0.38,34.3,27.0,271.0,GASTROENTEROLOGY & HEPATOLOGY,GASTROENTEROLOGY & HEPATOLOGY(JIF Q3/JCI Q3),KARE PUBL,其他,否,ESCI,需核实,请查期刊官网 Author / Open Access 页面,未知,,https://www.google.com/search?q=Hepatology+Forum+aims+scope+instructions+for+authors+APC
1358,4-Q3,0,Arab Journal of Urology,ARAB J UROL,2090-598X,2090-5998,2.0,2.0,Q3,72/134,Q3,Q3,0.45,46.6,27.0,1195.0,UROLOGY & NEPHROLOGY,UROLOGY & NEPHROLOGY(JIF Q3/JCI Q3),TAYLOR & FRANCIS LTD,Taylor & Francis,否,ESCI,混合为主,"订阅路线通常无APC；Open Select常见 USD 2,500-3,500",中,https://authorservices.taylorandfrancis.com/publishing-open-access/,https://www.google.com/search?q=Arab+Journal+of+Urology+aims+scope+instructions+for+authors+APC
1359,4-Q3,0,Slovenian Journal of Public Health,SLOVEN J PUBLIC HEAL,0351-0026,1854-2476,1.9,2.0,Q3,260/443,Q3,Q3,0.62,41.4,27.0,491.0,"PUBLIC, ENVIRONMENTAL & OCCUPATIONAL HEALTH","PUBLIC, ENVIRONMENTAL & OCCUPATIONAL HEALTH(JIF Q3/JCI Q3)",INST PUBLIC HEALTH REPUBLIC SLOVENIA,其他,否,SSCI,需核实,请查期刊官网 Author / Open Access 页面,未知,,https://www.google.com/search?q=Slovenian+Journal+of+Public+Health+aims+scope+instructions+for+authors+APC
1360,4-Q3,0,International Journal of Biostatistics,INT J BIOSTAT,2194-573X,1557-4679,1.9,1.9,Q3,42/170,Q4,Q3,0.39,33.6,27.0,1200.0,MATHEMATICAL & COMPUTATIONAL BIOLOGY,MATHEMATICAL & COMPUTATIONAL BIOLOGY(JIF Q3/JCI Q4),WALTER DE GRUYTER GMBH,De Gruyter,是,SCIE,混合/OA,因刊而异,中,https://www.degruyter.com/publishing/publications/openaccess,https://www.google.com/search?q=International+Journal+of+Biostatistics+aims+scope+instructions+for+authors+APC
1361,4-Q3,0,Acta Stomatologica Croatica,ACTA STOMATOL CROAT,0001-7019,1846-0410,1.8,2.0,Q3,89/165,Q2,Q2,0.73,46.4,27.0,710.0,"DENTISTRY, ORAL SURGERY & MEDICINE","DENTISTRY, ORAL SURGERY & MEDICINE(JIF Q3/JCI Q2)","UNIV ZAGREB, SCH DENTAL MEDICINE",其他,否,ESCI,需核实,请查期刊官网 Author / Open Access 页面,未知,,https://www.google.com/search?q=Acta+Stomatologica+Croatica+aims+scope+instructions+for+authors+APC
1362,4-Q3,0,DYSLEXIA,DYSLEXIA,1076-9242,1099-0909,1.6,2.4,Q3,31/62,Q1,Q1,1.11,46.0,27.0,1262.0,REHABILITATION,REHABILITATION(JIF Q3/JCI Q1),WILEY,Wiley,否,SSCI,混合为主,"订阅路线通常无APC；OnlineOpen常见 USD 3,200-4,700",中,https://authorservices.wiley.com/author-resources/Journal-Authors/open-access/article-publication-charges.html,https://www.google.com/search?q=DYSLEXIA+aims+scope+instructions+for+authors+APC
1363,4-Q3,0,International Journal of Nursing Education Scholarship,INT J NURS EDUC SCHO,2194-5772,1548-923X,1.4,1.8,Q3,127/194,Q3,Q3,0.6,34.8,27.0,722.0,NURSING,NURSING(JIF Q3/JCI Q3),WALTER DE GRUYTER GMBH,De Gruyter,否,ESCI,混合/OA,因刊而异,中,https://www.degruyter.com/publishing/publications/openaccess,https://www.google.com/search?q=International+Journal+of+Nursing+Education+Scholarship+aims+scope+instructions+for+authors+APC
1364,4-Q3,0,All Life,ALL LIFE,2689-5293,2689-5307,1.4,1.3,Q3,74/140,Q3,Q3,0.28,47.5,27.0,517.0,MULTIDISCIPLINARY SCIENCES,MULTIDISCIPLINARY SCIENCES(JIF Q3/JCI Q3),TAYLOR & FRANCIS LTD,Taylor & Francis,是,SCIE,混合为主,"订阅路线通常无APC；Open Select常见 USD 2,500-3,500",中,https://authorservices.taylorandfrancis.com/publishing-open-access/,https://www.google.com/search?q=All+Life+aims+scope+instructions+for+authors+APC
1365,4-Q3,0,Fukushima Journal of Medical Science,FUKUSHIMA J MED SCI,0016-2590,2185-4610,0.9,1.1,Q3,195/336,Q2,Q2,0.33,42.1,27.0,310.0,"MEDICINE, GENERAL & INTERNAL","MEDICINE, GENERAL & INTERNAL(JIF Q3/JCI Q2)",FUKUSHIMA SOC MEDICAL SCIENCE,其他,否,ESCI,需核实,请查期刊官网 Author / Open Access 页面,未知,,https://www.google.com/search?q=Fukushima+Journal+of+Medical+Science+aims+scope+instructions+for+authors+APC
1366,4-Q3,0,Technology and Innovation,TECHNOL INNOV,1949-8241,1949-825X,0.9,0.9,Q3,94/140,Q4,Q4,0.11,33.2,27.0,235.0,MULTIDISCIPLINARY SCIENCES,MULTIDISCIPLINARY SCIENCES(JIF Q3/JCI Q4),NATL ACAD INVENTORS,其他,否,ESCI,需核实,请查期刊官网 Author / Open Access 页面,未知,,https://www.google.com/search?q=Technology+and+Innovation+aims+scope+instructions+for+authors+APC
1367,4-Q3,0,Journal of Huntingtons Disease,J HUNTINGTONS DIS,1879-6397,1879-6400,2.7,3.2,Q3,208/330,Q3,Q3,0.59,37.1,26.0,1110.0,NEUROSCIENCES,NEUROSCIENCES(JIF Q3/JCI Q3),SAGE PUBLICATIONS INC,SAGE,否,ESCI,混合为主,"订阅路线通常无APC；SAGE Choice常见 USD 2,000-4,000",中,https://us.sagepub.com/en-us/nam/sage-choice,https://www.google.com/search?q=Journal+of+Huntingtons+Disease+aims+scope+instructions+for+authors+APC
1368,4-Q3,0,Radiation Oncology Journal,RADIAT ONCOL J,2234-1900,2234-3156,2.4,2.8,Q3,214/333,Q3,Q3,0.42,35.9,26.0,945.0,ONCOLOGY,ONCOLOGY(JIF Q3/JCI Q3),KOREAN SOC THERAPEUTIC RADIOLOGY & ONCOLOGY,其他,否,ESCI,需核实,请查期刊官网 Author / Open Access 页面,未知,,https://www.google.com/search?q=Radiation+Oncology+Journal+aims+scope+instructions+for+authors+APC
1369,4-Q3,0,Breast Cancer-Basic and Clinical Research,BREAST CANCER-BASIC,1178-2234,1178-2234,2.2,2.5,Q3,228/333,Q3,Q3,0.42,31.7,26.0,753.0,ONCOLOGY,ONCOLOGY(JIF Q3/JCI Q3),SAGE PUBLICATIONS LTD,SAGE,否,ESCI,混合为主,"订阅路线通常无APC；SAGE Choice常见 USD 2,000-4,000",中,https://us.sagepub.com/en-us/nam/sage-choice,https://www.google.com/search?q=Breast+Cancer-Basic+and+Clinical+Research+aims+scope+instructions+for+authors+APC
1370,4-Q3,0,Journal of Obsessive-Compulsive and Related Disorders,J OBSESS-COMPULS REL,2211-3649,2211-3657,2.1,2.2,Q3,170/293,Q3,Q3,0.54,42.2,26.0,1642.0,PSYCHIATRY,PSYCHIATRY(JIF Q3/JCI Q3),ELSEVIER,Elsevier,是,"SCIE, SSCI",混合为主,"订阅路线通常无APC；Gold OA常见 USD 2,200-4,200",中,https://www.elsevier.com/open-access/agreements,https://www.google.com/search?q=Journal+of+Obsessive-Compulsive+and+Related+Disorders+aims+scope+instructions+for+authors+APC
1371,4-Q3,0,AIDS Research and Treatment,AIDS RES TREAT,2090-1240,2090-1259,2.1,2.3,Q3,95/141,Q3,Q3,0.42,33.0,26.0,464.0,INFECTIOUS DISEASES,INFECTIOUS DISEASES(JIF Q3/JCI Q3),WILEY,Wiley,否,ESCI,混合为主,"订阅路线通常无APC；OnlineOpen常见 USD 3,200-4,700",中,https://authorservices.wiley.com/author-resources/Journal-Authors/open-access/article-publication-charges.html,https://www.google.com/search?q=AIDS+Research+and+Treatment+aims+scope+instructions+for+authors+APC
1372,4-Q3,0,TRANSFUSION MEDICINE AND HEMOTHERAPY,TRANSFUS MED HEMOTH,1660-3796,1660-3818,2.1,2.4,Q3,61/103,Q3,Q3,0.38,41.3,26.0,1779.0,HEMATOLOGY; IMMUNOLOGY,HEMATOLOGY(JIF Q3/JCI Q3) | IMMUNOLOGY(JIF Q4/JCI Q4),KARGER,Karger,是,SCIE,混合/OA,"因刊而异，常见 USD 2,500-3,800",中,https://karger.com/pages/Open-Access,https://www.google.com/search?q=TRANSFUSION+MEDICINE+AND+HEMOTHERAPY+aims+scope+instructions+for+authors+APC
1373,4-Q3,0,EUROPEAN ADDICTION RESEARCH,EUR ADDICT RES,1022-6877,1421-9891,1.8,2.6,Q3,42/61,Q3,Q3,0.67,32.0,26.0,1492.0,PSYCHIATRY; SUBSTANCE ABUSE,PSYCHIATRY(JIF Q3/JCI Q3) | SUBSTANCE ABUSE(JIF Q3/JCI Q3),KARGER,Karger,是,"SCIE, SSCI",混合/OA,"因刊而异，常见 USD 2,500-3,800",中,https://karger.com/pages/Open-Access,https://www.google.com/search?q=EUROPEAN+ADDICTION+RESEARCH+aims+scope+instructions+for+authors+APC
1374,4-Q3,0,TH Open,TH OPEN,2567-3459,2512-9465,1.8,,Q3,66/100,Q3,Q3,0.45,34.5,26.0,612.0,HEMATOLOGY; PERIPHERAL VASCULAR DISEASE,HEMATOLOGY(JIF Q3/JCI Q3) | PERIPHERAL VASCULAR DISEASE(JIF Q3/JCI Q3),GEORG THIEME VERLAG KG,Thieme,否,ESCI,混合为主,订阅路线通常无APC；OA另计,中低,https://www.thieme.com/en-us/open-access,https://www.google.com/search?q=TH+Open+aims+scope+instructions+for+authors+APC
1375,4-Q3,0,Chinese Neurosurgical Journal,CHIN NEUROSURG J,,2057-4967,1.7,,Q3,170/321,Q3,Q3,0.59,47.2,26.0,478.0,CLINICAL NEUROLOGY; SURGERY,CLINICAL NEUROLOGY(JIF Q3/JCI Q3) | SURGERY(JIF Q3/JCI Q3),SPRINGERNATURE,Springer Nature,否,ESCI,混合/全OA,"全OA约 USD 2,090-3,490；Nature系更高；Scientific Reports已拉黑",中高,https://www.springernature.com/gp/open-research/journals-books/journals,https://www.google.com/search?q=Chinese+Neurosurgical+Journal+aims+scope+instructions+for+authors+APC
1376,4-Q3,0,American Journal of Nuclear Medicine and Molecular Imaging,AM J NUCL MED MOLEC,2160-8407,2160-8407,1.7,1.9,Q3,137/217,Q3,Q3,0.43,37.1,26.0,792.0,"RADIOLOGY, NUCLEAR MEDICINE & MEDICAL IMAGING","RADIOLOGY, NUCLEAR MEDICINE & MEDICAL IMAGING(JIF Q3/JCI Q3)",E-CENTURY PUBLISHING CORP,其他,否,ESCI,需核实,请查期刊官网 Author / Open Access 页面,未知,,https://www.google.com/search?q=American+Journal+of+Nuclear+Medicine+and+Molecular+Imaging+aims+scope+instructions+for+authors+APC
1377,4-Q3,0,Frontiers in Urology,FRONT UROL,,2673-9828,1.7,1.3,Q3,85/134,Q4,Q4,0.29,36.9,26.0,204.0,UROLOGY & NEPHROLOGY,UROLOGY & NEPHROLOGY(JIF Q3/JCI Q4),FRONTIERS MEDIA SA,Frontiers,否,ESCI,全OA,"约 CHF 1,495-3,150（Frontiers in Medicine A类=CHF 3,150）",高,https://www.frontiersin.org/about/fee-policy,https://www.google.com/search?q=Frontiers+in+Urology+aims+scope+instructions+for+authors+APC
1378,4-Q3,0,Postepy Psychiatrii i Neurologii,POSTEP PSYCHIATR NEU,1230-2813,1230-2813,1.5,1.2,Q3,219/293,Q4,Q4,0.24,25.4,26.0,239.0,PSYCHIATRY,PSYCHIATRY(JIF Q3/JCI Q4),TERMEDIA PUBLISHING HOUSE LTD,其他,否,ESCI,需核实,请查期刊官网 Author / Open Access 页面,未知,,https://www.google.com/search?q=Postepy+Psychiatrii+i+Neurologii+aims+scope+instructions+for+authors+APC
1379,4-Q3,0,Education and Treatment of Children,EDUC TREAT CHILD,0748-8491,1934-8924,1.4,1.9,Q3,38/62,Q2,Q2,0.75,36.9,26.0,1045.0,REHABILITATION,REHABILITATION(JIF Q3/JCI Q2),SPRINGERNATURE,Springer Nature,否,SSCI,混合/全OA,"全OA约 USD 2,090-3,490；Nature系更高；Scientific Reports已拉黑",中高,https://www.springernature.com/gp/open-research/journals-books/journals,https://www.google.com/search?q=Education+and+Treatment+of+Children+aims+scope+instructions+for+authors+APC
1380,4-Q3,0,HSS Journal,HSS J,1556-3316,1556-3324,1.4,1.9,Q3,202/321,Q3,Q3,0.58,37.2,26.0,1541.0,ORTHOPEDICS; SURGERY,ORTHOPEDICS(JIF Q3/JCI Q3) | SURGERY(JIF Q3/JCI Q3),SAGE PUBLICATIONS INC,SAGE,是,SCIE,混合为主,"订阅路线通常无APC；SAGE Choice常见 USD 2,000-4,000",中,https://us.sagepub.com/en-us/nam/sage-choice,https://www.google.com/search?q=HSS+Journal+aims+scope+instructions+for+authors+APC
1381,4-Q3,0,PEDIATRIC EXERCISE SCIENCE,PEDIATR EXERC SCI,0899-8493,1543-2920,1.3,1.5,Q3,118/190,Q3,Q3,0.6,38.2,26.0,1876.0,PEDIATRICS; SPORT SCIENCES,PEDIATRICS(JIF Q3/JCI Q3) | SPORT SCIENCES(JIF Q3/JCI Q3),HUMAN KINETICS PUBL INC,其他,是,SCIE,需核实,请查期刊官网 Author / Open Access 页面,未知,,https://www.google.com/search?q=PEDIATRIC+EXERCISE+SCIENCE+aims+scope+instructions+for+authors+APC
1382,4-Q3,0,Pediatric Allergy Immunology and Pulmonology,PEDIAT ALLER IMM PUL,2151-321X,2151-3228,1.3,1.6,Q3,118/190,Q3,Q3,0.33,38.2,26.0,422.0,ALLERGY; IMMUNOLOGY; PEDIATRICS; RESPIRATORY SYSTEM,ALLERGY(JIF Q4/JCI Q3) | IMMUNOLOGY(JIF Q4/JCI Q4) | PEDIATRICS(JIF Q3/JCI Q4) | RESPIRATORY SYSTEM(JIF Q4/JCI Q4),SAGE PUBLICATIONS INC,SAGE,是,SCIE,混合为主,"订阅路线通常无APC；SAGE Choice常见 USD 2,000-4,000",中,https://us.sagepub.com/en-us/nam/sage-choice,https://www.google.com/search?q=Pediatric+Allergy+Immunology+and+Pulmonology+aims+scope+instructions+for+authors+APC
1383,4-Q3,0,Imaging,IMAGING,,2732-0960,1.0,0.7,Q3,186/336,Q3,Q3,0.11,44.8,26.0,110.0,"MEDICINE, GENERAL & INTERNAL","MEDICINE, GENERAL & INTERNAL(JIF Q3/JCI Q3)",AKADEMIAI KIADO ZRT,其他,否,ESCI,需核实,请查期刊官网 Author / Open Access 页面,未知,,https://www.google.com/search?q=Imaging+aims+scope+instructions+for+authors+APC
1384,4-Q3,0,INTERNATIONAL JOURNAL FOR VITAMIN AND NUTRITION RESEARCH,INT J VITAM NUTR RES,0300-9831,1664-2821,3.0,2.7,Q3,60/114,Q3,Q3,0.43,47.8,25.0,1752.0,NUTRITION & DIETETICS,NUTRITION & DIETETICS(JIF Q3/JCI Q3),IMR PRESS,其他,是,SCIE,需核实,请查期刊官网 Author / Open Access 页面,未知,,https://www.google.com/search?q=INTERNATIONAL+JOURNAL+FOR+VITAMIN+AND+NUTRITION+RESEARCH+aims+scope+instructions+for+authors+APC
1385,4-Q3,0,Expert Review of Endocrinology & Metabolism,EXPERT REV ENDOCRINO,1744-6651,1744-8417,2.9,3.1,Q3,114/198,Q4,Q4,0.42,42.7,25.0,1356.0,ENDOCRINOLOGY & METABOLISM,ENDOCRINOLOGY & METABOLISM(JIF Q3/JCI Q4),"ROUTLEDGE JOURNALS, TAYLOR & FRANCIS LTD",Taylor & Francis,否,ESCI,混合为主,"订阅路线通常无APC；Open Select常见 USD 2,500-3,500",中,https://authorservices.taylorandfrancis.com/publishing-open-access/,https://www.google.com/search?q=Expert+Review+of+Endocrinology+&+Metabolism+aims+scope+instructions+for+authors+APC
1386,4-Q3,0,CURRENT DRUG METABOLISM,CURR DRUG METAB,1389-2002,1875-5453,2.3,2.5,Q3,226/356,Q4,Q4,0.33,36.7,25.0,4527.0,BIOCHEMISTRY & MOLECULAR BIOLOGY; PHARMACOLOGY & PHARMACY,BIOCHEMISTRY & MOLECULAR BIOLOGY(JIF Q4/JCI Q4) | PHARMACOLOGY & PHARMACY(JIF Q3/JCI Q4),BENTHAM SCIENCE PUBL LTD,其他,是,SCIE,需核实,请查期刊官网 Author / Open Access 页面,未知,,https://www.google.com/search?q=CURRENT+DRUG+METABOLISM+aims+scope+instructions+for+authors+APC
1387,4-Q3,0,Parkinsons Disease,PARKINSONS DIS-US,2090-8083,2042-0080,2.2,3.6,Q3,180/296,Q3,Q3,0.63,39.4,25.0,2468.0,CLINICAL NEUROLOGY,CLINICAL NEUROLOGY(JIF Q3/JCI Q3),WILEY,Wiley,是,SCIE,混合为主,"订阅路线通常无APC；OnlineOpen常见 USD 3,200-4,700",中,https://authorservices.wiley.com/author-resources/Journal-Authors/open-access/article-publication-charges.html,https://www.google.com/search?q=Parkinsons+Disease+aims+scope+instructions+for+authors+APC
1388,4-Q3,0,Diabetes Epidemiology and Management,DIABET EPIDEMIOL MAN,,2666-9706,2.2,1.8,Q3,145/198,Q4,Q4,0.37,27.0,25.0,272.0,ENDOCRINOLOGY & METABOLISM,ENDOCRINOLOGY & METABOLISM(JIF Q3/JCI Q4),ELSEVIER,Elsevier,否,ESCI,混合为主,"订阅路线通常无APC；Gold OA常见 USD 2,200-4,200",中,https://www.elsevier.com/open-access/agreements,https://www.google.com/search?q=Diabetes+Epidemiology+and+Management+aims+scope+instructions+for+authors+APC
1389,4-Q3,0,Endocrines,ENDOCRINES-BASEL,,2673-396X,2.2,,Q3,145/198,Q4,Q4,0.3,27.0,25.0,429.0,ENDOCRINOLOGY & METABOLISM,ENDOCRINOLOGY & METABOLISM(JIF Q3/JCI Q4),MDPI,MDPI,否,ESCI,全OA,"约 CHF 1,600-2,900（如 JCM=CHF 2,600）",高,https://www.mdpi.com/about/apc,https://www.google.com/search?q=Endocrines+aims+scope+instructions+for+authors+APC
1390,4-Q3,0,International Gambling Studies,INT GAMBL STUD,1445-9795,1479-4276,2.1,2.5,Q3,38/61,Q3,Q3,0.7,38.5,25.0,1086.0,SUBSTANCE ABUSE,SUBSTANCE ABUSE(JIF Q3/JCI Q3),"ROUTLEDGE JOURNALS, TAYLOR & FRANCIS LTD",Taylor & Francis,否,SSCI,混合为主,"订阅路线通常无APC；Open Select常见 USD 2,500-3,500",中,https://authorservices.taylorandfrancis.com/publishing-open-access/,https://www.google.com/search?q=International+Gambling+Studies+aims+scope+instructions+for+authors+APC
1391,4-Q3,0,Adversity and Resilience Science,ADVERS RESIL SCI,2662-2424,2662-2416,2.1,3.8,Q3,83/222,Q3,Q2,0.69,42.2,25.0,599.0,PSYCHIATRY,PSYCHIATRY(JIF Q3/JCI Q3),SPRINGERNATURE,Springer Nature,否,ESCI,混合/全OA,"全OA约 USD 2,090-3,490；Nature系更高；Scientific Reports已拉黑",中高,https://www.springernature.com/gp/open-research/journals-books/journals,https://www.google.com/search?q=Adversity+and+Resilience+Science+aims+scope+instructions+for+authors+APC
1392,4-Q3,0,Italian Journal of Dermatology and Venereology,ITAL J DERMATOL VENE,2784-8671,2784-8450,2.1,2.0,Q3,53/99,Q3,Q3,0.61,47.0,25.0,534.0,DERMATOLOGY,DERMATOLOGY(JIF Q3/JCI Q3),EDIZIONI MINERVA MEDICA,其他,是,SCIE,需核实,请查期刊官网 Author / Open Access 页面,未知,,https://www.google.com/search?q=Italian+Journal+of+Dermatology+and+Venereology+aims+scope+instructions+for+authors+APC
1393,4-Q3,0,BioPsychoSocial Medicine,BIOPSYCHOSOC MED,1751-0759,1751-0759,2.1,3.2,Q3,83/222,Q3,Q3,0.58,42.2,25.0,1088.0,PSYCHIATRY,PSYCHIATRY(JIF Q3/JCI Q3),BMC,BMC,否,SSCI,全OA,"约 USD 1,990-2,890（旗舰刊更高）",高,https://www.biomedcentral.com/getpublished/article-processing-charges,https://www.google.com/search?q=BioPsychoSocial+Medicine+aims+scope+instructions+for+authors+APC
1394,4-Q3,0,Multidisciplinary Respiratory Medicine,MULTIDISCIP RESP MED,1828-695X,2049-6958,2.1,2.2,Q3,68/107,Q4,Q4,0.37,36.9,25.0,1159.0,RESPIRATORY SYSTEM,RESPIRATORY SYSTEM(JIF Q3/JCI Q4),MATTIOLI 1885,其他,否,ESCI,需核实,请查期刊官网 Author / Open Access 页面,未知,,https://www.google.com/search?q=Multidisciplinary+Respiratory+Medicine+aims+scope+instructions+for+authors+APC
1395,4-Q3,0,MOLECULAR VISION,MOL VIS,1090-0535,,1.8,2.1,Q3,59/98,Q4,Q4,0.46,40.3,25.0,4568.0,BIOCHEMISTRY & MOLECULAR BIOLOGY; OPHTHALMOLOGY,BIOCHEMISTRY & MOLECULAR BIOLOGY(JIF Q4/JCI Q4) | OPHTHALMOLOGY(JIF Q3/JCI Q4),MOLECULAR VISION,其他,是,SCIE,需核实,请查期刊官网 Author / Open Access 页面,未知,,https://www.google.com/search?q=MOLECULAR+VISION+aims+scope+instructions+for+authors+APC
1396,4-Q3,0,Neurointervention,NEUROINTERVENTION,2093-9043,2233-6273,1.8,,Q3,213/296,Q4,Q4,0.41,28.2,25.0,391.0,CLINICAL NEUROLOGY,CLINICAL NEUROLOGY(JIF Q3/JCI Q4),Korean Soc Interventional Neuroradiology - KSIN,其他,否,ESCI,需核实,请查期刊官网 Author / Open Access 页面,未知,,https://www.google.com/search?q=Neurointervention+aims+scope+instructions+for+authors+APC
1397,4-Q3,0,THEORETICAL MEDICINE AND BIOETHICS,THEOR MED BIOETH,1386-7415,1573-1200,1.7,1.5,Q3,33/78,Q3,Q3,0.58,34.4,25.0,781.0,"SOCIAL SCIENCES, BIOMEDICAL","SOCIAL SCIENCES, BIOMEDICAL(JIF Q3/JCI Q3)",SPRINGER,Springer,否,SSCI,混合为主,"订阅路线通常无APC；选OA约 USD 2,790-4,290",中,https://www.springer.com/gp/open-access,https://www.google.com/search?q=THEORETICAL+MEDICINE+AND+BIOETHICS+aims+scope+instructions+for+authors+APC
